GEOID,TotalPopulation,WhiteP,BlackP,AsianP,HispP,18to24P,Ovr65P,MHSdP,MedInc,HighRiskJobP,Unemployment,PovP,NoIntP
17031520400,4393.0,52.310493967675846,1.684498065103574,0.1593444115638516,86.56954245390394,4.234008650125199,9.424083769633508,54.57875457875458,36598.0,27.26310217046056,5.5254070054267395,16.666666666666668,11.15702479338843
17031520500,5171.0,48.849352156256046,0.5801585766776253,0.9089151034616129,80.50667182363179,10.094759234190679,12.241345967897892,64.70239857862008,45167.0,39.28853754940712,3.8263428991905815,3.98959236773634,9.06084656084656
17031520600,2739.0,49.98174516246805,1.9350127783862723,0.32858707557502737,89.48521358159913,10.660825118656444,9.967141292442497,53.13945803040317,44668.0,39.78102189781022,5.3467000835421885,8.976377952755906,5.966277561608301
17031530100,1915.0,25.27415143603133,42.76762402088773,0.0,49.608355091383814,9.817232375979112,13.942558746736292,61.76935229067931,26830.0,42.15425531914894,18.763326226012794,26.0,29.110840438489646
17031530200,4358.0,3.6025699862322167,82.07893529141808,0.0,13.469481413492428,5.897200550711336,17.301514456172555,39.73008558262014,23176.0,28.416666666666668,26.907396622015142,27.300930713547054,21.8707015130674
17031530300,3484.0,0.574052812858783,95.75200918484501,0.0,0.0,5.568312284730196,19.91963260619977,45.15472312703583,31463.0,20.40085898353615,13.836858006042297,6.684856753069577,23.298429319371728
17031530400,2356.0,2.7589134125636674,92.44482173174873,0.0,3.480475382003396,12.096774193548388,13.921901528013583,38.923395445134574,42500.0,45.03968253968254,5.622119815668203,16.181229773462782,10.416666666666666
17031530501,5118.0,1.9148104728409534,95.87729581867917,0.0,1.5044939429464634,17.721766314966786,14.361078546307152,56.327212020033386,34375.0,18.777533039647576,31.123388581952117,31.067961165048544,16.28808864265928
17031530502,1464.0,0.0,100.0,0.0,2.6639344262295084,7.786885245901639,18.784153005464482,24.609375,34692.0,16.0472972972973,12.590448625180898,17.91044776119403,12.157534246575343
17031530503,4369.0,1.991302357518883,94.20920119020371,0.0,2.563515678644999,7.873655298695353,19.111924925612268,35.54903877484523,31190.0,26.31578947368421,18.2226660009985,17.731172545281222,10.754098360655737
17031530600,2385.0,0.0,96.89727463312369,0.0,0.6708595387840671,12.368972746331236,15.38784067085954,37.144549763033176,27451.0,21.406086044071355,6.606334841628959,19.896193771626297,10.58700209643606
17031540101,4460.0,3.901345291479821,92.4439461883408,0.0,5.179372197309417,14.551569506726457,3.632286995515695,48.215158924205376,15190.0,13.13035204567079,28.858625162127108,52.23613595706619,9.289617486338798
17031540102,3357.0,0.2978850163836759,98.7190944295502,0.0,0.7149240393208222,8.668453976764969,7.983318439082514,48.95104895104895,20847.0,21.573033707865168,25.56451612903226,49.608355091383814,15.04286827747467
17031550100,6201.0,54.10417674568618,18.20674084825028,0.9675858732462506,42.799548459925816,9.804870182228672,18.222867279471053,53.22427690848743,31134.0,29.844807003581376,11.534669733815313,9.523809523809524,12.743628185907047
17031550200,2824.0,52.51416430594901,4.1076487252124645,0.0,61.579320113314445,6.834277620396601,15.01416430594901,37.878787878787875,46199.0,20.130932896890343,9.787234042553191,5.826558265582656,13.15042573320719
17031560100,1284.0,36.37071651090343,19.314641744548286,18.068535825545172,51.86915887850467,4.517133956386293,29.595015576323988,57.72357723577236,24863.0,20.418848167539267,9.403669724770642,2.183406113537118,35.96491228070175
17031560200,1372.0,10.422740524781341,44.82507288629738,2.988338192419825,42.49271137026239,4.737609329446064,26.38483965014577,60.61814556331007,26176.0,38.80266075388027,9.423076923076923,6.748466257668712,15.498154981549815
